"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110000618822","RCRAINFO","SCD991278607","TSD","325199","SECONDARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000618822","RCRAINFO","SCD991278607","TSD","325411","PRIMARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110000618859","RCRAINFO","SC4360014621","SQG","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110000618859","EIS","8306911","AIR MINOR","62211","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110000618859","AIRS/AFS","4501900047","AIR MINOR","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110000618859","AIR","SC00005600047","AIR - NOT APPLICABLE","622110","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS."
"110000618877","RCRAINFO","SC7570024821","TSD","92811","PRIMARY","NATIONAL SECURITY"
"110000618877","RCRAINFO","SC7570024821","VSQG","92811","PRIMARY","NATIONAL SECURITY"
"110000702008","RCRAINFO","SCD048372023","TSD","336411","PRIMARY","AIRCRAFT MANUFACTURING."
"110000702008","AIRS/AFS","4501900043","AIR MINOR","332912","PRIMARY","FLUID POWER VALVE AND HOSE FITTING MANUFACTURING."
"110000702008","TRIS","29405LCKHDPACES","TRI REPORTER","336411","PRIMARY","AIRCRAFT MANUFACTURING."
"110000702008","RCRAINFO","SCD048372023","VSQG","336411","PRIMARY","AIRCRAFT MANUFACTURING."
"110000702008","RCRAINFO","SCD048372023","VSQG","336413","SECONDARY","OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING."
"110000702008","RCRAINFO","SCD048372023","TSD","336413","SECONDARY","OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING."
"110000702017","AIRS/AFS","4509100070","AIR SYNTHETIC MINOR","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110000702017","RCRAINFO","SCR000768200","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110000702017","AIR","SC00024400070","AIR SYNTHETIC MINOR","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110000702017","AIR","SC00024400070","AIR SYNTHETIC MINOR","221113","PRIMARY","NUCLEAR ELECTRIC POWER GENERATION."
"110000702017","NPDES","SC0004278","ICIS-NPDES MAJOR","221113","PRIMARY","NUCLEAR ELECTRIC POWER GENERATION."
"110000702017","EIS","5825711","AIR SYNTHETIC MINOR","221113","PRIMARY","NUCLEAR ELECTRIC POWER GENERATION."
"110000702017","RCRAINFO","SCD070619796","SQG","221113","PRIMARY","NUCLEAR ELECTRIC POWER GENERATION."
"110000702035","EIS","2914011","AIR SYNTHETIC MINOR","92811","PRIMARY","NATIONAL SECURITY"
"110000702035","AIRS/AFS","4501500014","AIR SYNTHETIC MINOR","928110","PRIMARY","NATIONAL SECURITY."
"110000702035","AIR","SC00004200014","AIR SYNTHETIC MINOR","928110","PRIMARY","NATIONAL SECURITY."
"110000702035","TRIS","29445SNVYS2316R","TRI REPORTER","928110","PRIMARY","NATIONAL SECURITY."
"110000702035","RCRAINFO","SC8170022620","TSD","92811","PRIMARY","NATIONAL SECURITY"
"110000702035","RCRAINFO","SC8170022620","LQG","92811","PRIMARY","NATIONAL SECURITY"
"110000702035","RCRAINFO","SC8170022620","TRANSPORTER","92811","PRIMARY","NATIONAL SECURITY"
"110000704104","RMP","100000007896","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000706941","SC-EFIS","SC0000049422","STATE MASTER","221320","UNKNOWN","SEWAGE TREATMENT FACILITIES."
"110000706941","NPDES","SC0024457","NPDES PRETREATMENT PROGRAM","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000706941","NPDES","SC0024457","POTW","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000706941","NPDES","SC0024457","ICIS-NPDES MAJOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000706941","RMP","100000021807","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000706941","NPDES","SC0024457","BIOSOLIDS","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000708413","AIRS/AFS","4505900083","AIR MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000708413","RMP","100000031217","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000710133","NPDES","SC0022870","NPDES PRETREATMENT PROGRAM","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000710133","NPDES","SC0022870","POTW","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000710133","NPDES","SC0022870","ICIS-NPDES MAJOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000710605","RCRAINFO","SCD000616318","UNSPECIFIED UNIVERSE","22132","PRIMARY","SEWAGE TREATMENT FACILITIES"
"110000712783","RMP","100000065662","RMP REPORTER","49312","UNKNOWN","REFRIGERATED WAREHOUSING AND STORAGE"
"110000712783","RMP","100000065662","RMP REPORTER","42441","UNKNOWN","GENERAL LINE GROCERY MERCHANT WHOLESALERS"
"110000713808","RCRAINFO","SCD982125429","VSQG","424910","PRIMARY","FARM SUPPLIES MERCHANT WHOLESALERS."
"110000715646","RMP","100000087032","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000719205","RMP","100000118589","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000719205","RCRAINFO","SCR000770107","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110000721586","TRIS","29536PRDFR2725H","TRI REPORTER","311615","PRIMARY","POULTRY PROCESSING."
"110000721586","RMP","100000139922","RMP REPORTER","11232","UNKNOWN","BROILERS AND OTHER MEAT TYPE CHICKEN PRODUCTION"
"110000721586","AIR","SC00008800029","AIR MINOR","311615","PRIMARY","POULTRY PROCESSING."
"110000721586","AIRS/AFS","4503300029","AIR MINOR","311615","PRIMARY","POULTRY PROCESSING."
"110000723307","RMP","100000153166","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000740734","TRIS","29202WNSTL825GR","TRI REPORTER","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110000740770","RCRAINFO","SCD987572252","VSQG","332991","PRIMARY","BALL AND ROLLER BEARING MANUFACTURING."
"110000740789","TRIS","29526NWSTHHIGHW","TRI REPORTER","321113","PRIMARY","SAWMILLS."
"110000740789","CEDRI","CEDRI123726","COMPLIANCE AND EMISSIONS REPORTING","321113","PRIMARY","SAWMILLS."
"110000740789","TRIS","29526NWSTHHIGHW","TRI REPORTER","321114","UNKNOWN","WOOD PRESERVATION."
"110000740789","AIR","SC00013400029","AIR MAJOR","321113","PRIMARY","SAWMILLS."
"110000740789","EIS","8333111","HAZARDOUS AND CRITERIA AIR POLLUTANT MAJOR","321113","PRIMARY","SAWMILLS."
"110000740789","AIRS/AFS","4505100113","AIR MINOR","321114","PRIMARY","WOOD PRESERVATION."
"110000740789","RCRAINFO","SCD086370574","VSQG","321114","PRIMARY","WOOD PRESERVATION."
"110000740789","AIRS/AFS","4505100029","AIR MAJOR","321113","PRIMARY","SAWMILLS."
"110000740789","CEDRI","CEDRI123726","RISK AND TECHNOLOGY REVIEW","321113","PRIMARY","SAWMILLS."
"110000740798","EIS","4508111","AIR MINOR","3329","PRIMARY","OTHER FABRICATED METAL PRODUCT MANUFACTURING"
"110000740798","AIRS/AFS","4505100015","AIR MINOR","332913","PRIMARY","PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING."
"110000740798","AIR","SC00013400015","AIR - NOT APPLICABLE","332913","PRIMARY","PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING."
"110000740798","RCRAINFO","SCD990704470","TSD","332913","PRIMARY","PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING."
"110000740798","TRIS","29526WLVRN8027H","TRI REPORTER","332913","PRIMARY","PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING."
"110000740805","RCRAINFO","SCD054244355","VSQG","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110000740805","TRIS","29571VMNCXHIGHW","TRI REPORTER","331112","PRIMARY","ELECTROMETALLURGICAL FERROALLOY PRODUCT MANUFACTURING."
"110000740814","AIRS/AFS","4502500032","AIR MINOR","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000740814","RCRAINFO","SCR000006155","LQG","332911","SECONDARY","INDUSTRIAL VALVE MANUFACTURING."
"110000740814","EIS","4104711","AIR SYNTHETIC MINOR","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000740814","AIR","SC00006600039","AIR SYNTHETIC MINOR","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000740814","AIR","SC00006600032","AIR MINOR","332911","PRIMARY","INDUSTRIAL VALVE MANUFACTURING."
"110000740814","TRIS","29728CNBRCPOBOX","TRI REPORTER","332911","PRIMARY","INDUSTRIAL VALVE MANUFACTURING."
"110000740814","RCRAINFO","SCR000006155","LQG","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000740814","AIR","SC00006600032","AIR MINOR","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000740814","AIRS/AFS","4502500039","AIR SYNTHETIC MINOR","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000746792","AIRS/AFS","4508500006","AIR MAJOR","311615","PRIMARY","POULTRY PROCESSING."
"110000746792","NPDES","SC0000795","ICIS-NPDES MAJOR","311615","PRIMARY","POULTRY PROCESSING."
"110000746792","EIS","5047011","AIR SYNTHETIC MINOR","311615","PRIMARY","POULTRY PROCESSING."
"110000746792","OSHA-OIS","316201847","OSHA ESTABLISHMENT","311615","PRIMARY","POULTRY PROCESSING."
"110000746792","TRIS","29150CMPBL2050H","TRI REPORTER","311615","PRIMARY","POULTRY PROCESSING."
"110000746792","TRIS","29150CMPBL2050H","TRI REPORTER","311613","UNKNOWN","RENDERING AND MEAT BYPRODUCT PROCESSING."
"110000746792","AIR","SC00021400006","AIR SYNTHETIC MINOR","311615","PRIMARY","POULTRY PROCESSING."
"110000746792","RCRAINFO","SCD003906500","VSQG","311615","PRIMARY","POULTRY PROCESSING."
"110000747666","AIR","SC00016600029","AIR MAJOR","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110000747666","RCRAINFO","SCD982164055","LQG","336612","PRIMARY","BOAT BUILDING."
"110000747666","AIR","SC00016600029","AIR MAJOR","336612","PRIMARY","BOAT BUILDING."
"110000747666","AIRS/AFS","4506700029","AIR MAJOR","336612","PRIMARY","BOAT BUILDING."
"110000747666","SC-EFIS","SC0000096860","STATE MASTER","336612","UNKNOWN","BOAT BUILDING."
"110000747666","TRIS","29571BNTMNHWY76","TRI REPORTER","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110000747666","RCRAINFO","SCD982164055","LQG","326199","SECONDARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110000755843","RMP","100000021184","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000755852","RMP","100000021371","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000756502","RCRAINFO","SCD000825232","UNSPECIFIED UNIVERSE","22132","PRIMARY","SEWAGE TREATMENT FACILITIES"
"110000756502","RMP","100000065948","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000762531","AIRS/AFS","4505500019","AIR SYNTHETIC MINOR","322291","PRIMARY","SANITARY PAPER PRODUCT MANUFACTURING."
"110000762531","AIR","SC00013800019","AIR - NOT APPLICABLE","322291","PRIMARY","SANITARY PAPER PRODUCT MANUFACTURING."
"110000762531","AIR","SC00013800019","AIR - NOT APPLICABLE","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000762531","EIS","4508911","AIR SYNTHETIC MINOR","322291","PRIMARY","SANITARY PAPER PRODUCT MANUFACTURING."
"110000762531","NPDES","SC0002518","ICIS-NPDES MAJOR","314999","PRIMARY","ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS."
"110000762559","AIR","SC00012000354","AIR MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000762559","RMP","100000162094","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000762559","AIRS/AFS","4504500354","AIR MINOR","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110000765020","TRIS","29349CHRKFCHAND","TRI REPORTER","325520","PRIMARY","ADHESIVE MANUFACTURING."
"110000765020","TRIS","29349CHRKFCHAND","TRI REPORTER","337910","UNKNOWN","MATTRESS MANUFACTURING."
"110000765020","RCRAINFO","SCD982097560","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110000765039","TRIS","29510NTNDS1CONI","TRI REPORTER","315191","PRIMARY","OUTERWEAR KNITTING MILLS."
"110000765048","TRIS","29581PLLDFAVERE","TRI REPORTER","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000765048","EIS","3795411","AIR SYNTHETIC MINOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000765048","AIRS/AFS","4506700007","AIR SYNTHETIC MINOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000765057","AIRS/AFS","4504500149","AIR MAJOR","336411","PRIMARY","AIRCRAFT MANUFACTURING."
"110000765057","RCRAINFO","SCD980845804","LQG","336411","PRIMARY","AIRCRAFT MANUFACTURING."
"110000765057","AIR","SC00012000149","AIR MAJOR","336411","PRIMARY","AIRCRAFT MANUFACTURING."
"110000765057","TRIS","29605LCKHD1044T","TRI REPORTER","336411","PRIMARY","AIRCRAFT MANUFACTURING."
"110000765057","EIS","4102911","HAZARDOUS AIR POLLUTANT MAJOR","336411","PRIMARY","AIRCRAFT MANUFACTURING."
"110000765066","RCRAINFO","SCD003346749","SQG","33651","PRIMARY","RAILROAD ROLLING STOCK MANUFACTURING"
"110000765066","RCRAINFO","SCD003346749","SQG","335313","SECONDARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000765066","AIR","SC00015600083","AIR MINOR","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000765066","TRIS","29006NNSWT645RU","TRI REPORTER","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000765066","AIRS/AFS","4506300083","AIR MINOR","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000765075","RCRAINFO","SCD058752858","UNSPECIFIED UNIVERSE","333515","PRIMARY","CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING."
"110000765075","RCRAINFO","SCD058752858","UNSPECIFIED UNIVERSE","334515","SECONDARY","INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS."
"110000765075","AIRS/AFS","4502100029","AIR MINOR","332212","PRIMARY","HAND AND EDGE TOOL MANUFACTURING."
"110000765075","TRIS","29340NNBTTBELTL","TRI REPORTER","333515","PRIMARY","CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING."
"110000765084","TRIS","29455TRDNT3609A","TRI REPORTER","325320","PRIMARY","PESTICIDE AND OTHER AGRICULTURAL CHEMICAL MANUFACTURING."
"110000765093","RCRAINFO","SCD061525192","UNSPECIFIED UNIVERSE","31321","SECONDARY","BROADWOVEN FABRIC MILLS"
"110000765093","TRIS","29483XXNCH2550W","TRI REPORTER","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000765093","RCRAINFO","SCD061525192","UNSPECIFIED UNIVERSE","32518","PRIMARY","OTHER BASIC INORGANIC CHEMICAL MANUFACTURING"
"110000765093","AIR","SC00009000016","AIR - NOT APPLICABLE","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000765093","AIRS/AFS","4503500016","AIR MINOR","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000765093","RCRAINFO","SCD061525192","UNSPECIFIED UNIVERSE","313230","SECONDARY","NONWOVEN FABRIC MILLS."
"110000765119","AIR","SC00002000127","AIR - NOT APPLICABLE","331316","PRIMARY","ALUMINUM EXTRUDED PRODUCT MANUFACTURING."
"110000765119","AIRS/AFS","4500700127","AIR MAJOR","331316","PRIMARY","ALUMINUM EXTRUDED PRODUCT MANUFACTURING."
"110000765128","OSHA-OIS","316624006","OSHA ESTABLISHMENT","336330","PRIMARY","MOTOR VEHICLE STEERING AND SUSPENSION COMPONENTS (EXCEPT SPRING) MANUFACTURING."
"110000765128","RCRAINFO","SCD085857753","SQG","336330","PRIMARY","MOTOR VEHICLE STEERING AND SUSPENSION COMPONENTS (EXCEPT SPRING) MANUFACTURING."
"110000765146","TRIS","29720NCRWR1552C","TRI REPORTER","331222","PRIMARY","STEEL WIRE DRAWING."
"110000765146","AIR","SC00014600024","AIR MINOR","331221","PRIMARY","ROLLED STEEL SHAPE MANUFACTURING."
"110000765146","AIRS/AFS","4505700024","AIR MINOR","324199","PRIMARY","ALL OTHER PETROLEUM AND COAL PRODUCTS MANUFACTURING."
"110000765146","AIR","SC00014600024","AIR MINOR","324199","PRIMARY","ALL OTHER PETROLEUM AND COAL PRODUCTS MANUFACTURING."
"110000854184","AIRS/AFS","4500700053","AIR MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110000854184","AIR","SC00002000053","AIR MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110000854184","RCRAINFO","SCD000622688","VSQG","486910","PRIMARY","PIPELINE TRANSPORTATION OF REFINED PETROLEUM PRODUCTS."
"110000854184","AIR","SC00002000053","AIR MINOR","486910","PRIMARY","PIPELINE TRANSPORTATION OF REFINED PETROLEUM PRODUCTS."
"110000854193","RCRAINFO","SCD000770024","LQG","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110000854193","RMP","100000226702","RMP REPORTER","49319","UNKNOWN","OTHER WAREHOUSING AND STORAGE"
"110000854200","AIRS/AFS","4509100101","AIR MINOR","325110","PRIMARY","PETROCHEMICAL MANUFACTURING."
"110000854200","RCRAINFO","SCD003201035","UNSPECIFIED UNIVERSE","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000854200","TRIS","29730VXNDS1880L","TRI REPORTER","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000854219","TRIS","29405CHRLS4229D","TRI REPORTER","322224","PRIMARY","UNCOATED PAPER AND MULTIWALL BAG MANUFACTURING."
"110000854219","RCRAINFO","SCD003343290","VSQG","322224","PRIMARY","UNCOATED PAPER AND MULTIWALL BAG MANUFACTURING."
"110000854237","RCRAINFO","SCD003359312","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110000854237","AIRS/AFS","4500700064","AIR MINOR","512210","PRIMARY","RECORD PRODUCTION."
"110000854246","AIRS/AFS","4506300016","AIR MAJOR","325222","PRIMARY","NONCELLULOSIC ORGANIC FIBER MANUFACTURING."
"110000854246","E-GGRT","1007876","GREENHOUSE GAS REPORTER","325211","PRIMARY","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110000854255","RCRAINFO","SCD005320544","LQG","333515","PRIMARY","CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING."
"110000854255","AIRS/AFS","4505500024","AIR MINOR","332212","PRIMARY","HAND AND EDGE TOOL MANUFACTURING."
"110000854255","AIR","SC00013800024","AIR MINOR","332212","PRIMARY","HAND AND EDGE TOOL MANUFACTURING."
"110000854264","AIRS/AFS","4507900114","AIR MINOR","322222","PRIMARY","COATED AND LAMINATED PAPER MANUFACTURING."
"110000854264","RCRAINFO","SCD049124183","UNSPECIFIED UNIVERSE","33995","PRIMARY","SIGN MANUFACTURING"
"110000854273","RCRAINFO","SCD065052052","VSQG","812332","PRIMARY","INDUSTRIAL LAUNDERERS."
"110000854273","AIRS/AFS","4507900125","AIR MINOR","812332","PRIMARY","INDUSTRIAL LAUNDERERS."
"110000854291","RCRAINFO","SCD069314367","SQG","334418","PRIMARY","PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING."
"110000854291","TRIS","29662NCXXXPALME","TRI REPORTER","332813","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110000854317","RCRAINFO","SCD083421982","VSQG","339991","PRIMARY","GASKET, PACKING, AND SEALING DEVICE MANUFACTURING."
"110000854326","EIS","3911511","AIR SYNTHETIC MINOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000854326","TRIS","29644NCCSN5000N","TRI REPORTER","325199","UNKNOWN","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000854326","RCRAINFO","SCD091318832","SQG","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000854326","ICIS","6386545","FORMAL ENFORCEMENT ACTION","325199","SECONDARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000854326","TRIS","29644NCCSN5000N","TRI REPORTER","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000854326","RCRAINFO","SCD091318832","SQG","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000854326","ICIS","6386545","ENFORCEMENT/COMPLIANCE ACTIVITY","325199","SECONDARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000854344","AIR","SC00000800051","AIR SYNTHETIC MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110000854344","SC-EFIS","SC0000000591","STATE MASTER","422710","UNKNOWN","PETROLEUM BULK STATIONS AND TERMINALS."
"110000854344","RMP","100000214092","RMP REPORTER","42471","UNKNOWN","PETROLEUM BULK STATIONS AND TERMINALS"
"110000854344","AIR","SC00000800051","AIR SYNTHETIC MINOR","493190","PRIMARY","OTHER WAREHOUSING AND STORAGE."
"110000854344","RMP","100000214092","RMP REPORTER","49319","UNKNOWN","OTHER WAREHOUSING AND STORAGE"
"110000854344","RCRAINFO","SCD114411986","VSQG","493190","PRIMARY","OTHER WAREHOUSING AND STORAGE."
"110000854362","AIR","SC00006000038","AIR MINOR","332439","PRIMARY","OTHER METAL CONTAINER MANUFACTURING."
"110000854362","TRIS","29304BMMRNFRONT","TRI REPORTER","332813","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110000854362","AIRS/AFS","4502100038","AIR MINOR","332439","PRIMARY","OTHER METAL CONTAINER MANUFACTURING."
"110000854362","RCRAINFO","SCD980843486","LQG","332510","PRIMARY","HARDWARE MANUFACTURING."
"110000854371","TRIS","29644VRMNT800WO","TRI REPORTER","332212","PRIMARY","HAND AND EDGE TOOL MANUFACTURING."
"110000854371","RCRAINFO","SCD981017080","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110000854415","RCRAINFO","SCD982116204","UNSPECIFIED UNIVERSE","33651","PRIMARY","RAILROAD ROLLING STOCK MANUFACTURING"
"110000854479","AIRS/AFS","4500100015","AIR MINOR","335129","PRIMARY","OTHER LIGHTING EQUIPMENT MANUFACTURING."
"110000854479","RCRAINFO","SCD987566791","UNSPECIFIED UNIVERSE","332813","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110000854488","RCRAINFO","SCD987571619","VSQG","333512","PRIMARY","MACHINE TOOL (METAL CUTTING TYPES) MANUFACTURING."
"110000854503","RCRAINFO","SCD987579042","VSQG","611310","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS."
"110000854512","AIR","SC00024400118","AIR MINOR","335932","PRIMARY","NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING."
"110000854512","SC-EFIS","SC0000003394","STATE MASTER","335932","UNKNOWN","NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING."
"110000854512","AIR","SC00024400118","AIR MINOR","327113","PRIMARY","PORCELAIN ELECTRICAL SUPPLY MANUFACTURING."
"110000854512","AIRS/AFS","4509100118","AIR MINOR","327113","PRIMARY","PORCELAIN ELECTRICAL SUPPLY MANUFACTURING."
"110000854512","SC-EFIS","SC0000003394","STATE MASTER","327212","UNKNOWN","OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING."
