"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","SIC_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110002181843","AIRS/AFS","4507300067","AIR SYNTHETIC MINOR","3691","PRIMARY","STORAGE BATTERIES"
"110002181987","NPDES","SC0021300","BIOSOLIDS","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002181987","NPDES","SC0021300","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002181987","NPDES","SC0021300","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002181987","NPDES","SC0021300","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002182058","NPDES","SCG250062","ICIS-NPDES NON-MAJOR","2899","PRIMARY","CHEMICALS AND CHEMICAL PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110002182094","NPDES","SC0025402","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002182094","NPDES","SC0025402","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002182138","AIRS/AFS","4502300008","AIR MAJOR","2819","PRIMARY","INDUSTRIAL INORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110002182138","NPDES","SC0022756","ICIS-NPDES NON-MAJOR","2819","PRIMARY","INDUSTRIAL INORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110002182138","SC-EFIS","SC0000052898","STATE MASTER","1541","UNKNOWN","GENERAL CONTRACTORS-INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110002182138","SC-EFIS","SC0000052898","STATE MASTER","2819","UNKNOWN","INDUSTRIAL INORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110002182138","SC-EFIS","SC0000052898","STATE MASTER","2865","UNKNOWN","CYCLIC ORGANIC CRUDES AND INTERMEDIATES, AND ORGANIC DYES AND PIGMENTS"
"110002182389","AIRS/AFS","4500700157","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002182389","OSHA-OIS","316622059","OSHA ESTABLISHMENT","2394","PRIMARY","CANVAS AND RELATED PRODUCTS"
"110002182389","AIRS/AFS","4500700157","AIR MINOR","7532","SECONDARY","TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS"
"110002182842","SC-EFIS","SC0000049987","STATE MASTER","3273","UNKNOWN","READY-MIXED CONCRETE"
"110002182879","SC-EFIS","SC0000050247","STATE MASTER","4953","UNKNOWN","REFUSE SYSTEMS"
"110002183226","NPDES","SCG730047","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110002183501","AIRS/AFS","4504500400","AIR MINOR","8062","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110002183529","SC-EFIS","SC0000028933","STATE MASTER","5712","UNKNOWN","FURNITURE STORES"
"110002183529","AIRS/AFS","4505500054","AIR MINOR","5712","PRIMARY","FURNITURE STORES"
"110002183529","OSHA-OIS","316622034","OSHA ESTABLISHMENT","2499","PRIMARY","WOOD PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110002183565","SC-EFIS","SC0000028777","STATE MASTER","7261","UNKNOWN","FUNERAL SERVICE AND CREMATORIES"
"110002183583","AIRS/AFS","4506900051","AIR MINOR","3398","SECONDARY","METAL HEAT TREATING"
"110002183583","AIRS/AFS","4506900051","AIR MINOR","3462","SECONDARY","IRON AND STEEL FORGINGS"
"110002183583","AIRS/AFS","4506900051","AIR MINOR","3714","PRIMARY","MOTOR VEHICLE PARTS AND ACCESSORIES"
"110002183636","AIRS/AFS","4501900340","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002183672","SC-EFIS","SC0000028818","STATE MASTER","3441","UNKNOWN","FABRICATED STRUCTURAL METAL"
"110002183672","SC-EFIS","SC0000028818","STATE MASTER","3446","UNKNOWN","ARCHITECTURAL AND ORNAMENTAL METALWORK"
"110002183734","SC-EFIS","SC0000028772","STATE MASTER","3272","UNKNOWN","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110002183823","AIRS/AFS","4504500361","AIR MINOR","2421","PRIMARY","SAWMILLS AND PLANING MILLS, GENERAL"
"110002183823","SC-EFIS","SC0000028720","STATE MASTER","2421","UNKNOWN","SAWMILLS AND PLANING MILLS, GENERAL"
"110002183887","AIRS/AFS","4500700150","AIR MAJOR","3011","PRIMARY","TIRES AND INNER TUBES"
"110002183887","SC-EFIS","SC0000028678","STATE MASTER","3011","UNKNOWN","TIRES AND INNER TUBES"
"110002183887","AIRS/AFS","4500700225","AIR MAJOR","3011","PRIMARY","TIRES AND INNER TUBES"
"110002183896","SC-EFIS","SC0000028679","STATE MASTER","3511","UNKNOWN","STEAM, GAS, AND HYDRAULIC TURBINES, AND TURBINE GENERATOR SET UNITS"
"110002183896","OSHA-OIS","316615962","OSHA ESTABLISHMENT","3594","PRIMARY","FLUID POWER PUMPS AND MOTORS"
"110002183930","NPDES","SCR000274","STORM WATER INDUSTRIAL","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110002183930","NPDES","SCR000274","ICIS-NPDES NON-MAJOR","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110002183967","NPDES","SC0000701","ICIS-NPDES NON-MAJOR","9711","PRIMARY","NATIONAL SECURITY"
"110002184083","SC-EFIS","SC0000028607","STATE MASTER","3471","UNKNOWN","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110002184118","AIRS/AFS","4502100039","AIR SYNTHETIC MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110002184118","AIRS/AFS","4502100039","AIR SYNTHETIC MINOR","3569","SECONDARY","GENERAL INDUSTRIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"110002184118","NPDES","SCR000277","ICIS-NPDES NON-MAJOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110002184118","NPDES","SCR000277","STORM WATER INDUSTRIAL","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110002184225","SC-EFIS","SC0000028485","STATE MASTER","4953","UNKNOWN","REFUSE SYSTEMS"
"110002184225","SC-EFIS","SC0000028485","STATE MASTER","4212","UNKNOWN","LOCAL TRUCKING WITHOUT STORAGE"
"110002184332","AIRS/AFS","4504500118","AIR SYNTHETIC MINOR","3552","PRIMARY","TEXTILE MACHINERY"
"110002184332","SC-EFIS","SC0000000380","STATE MASTER","3069","UNKNOWN","FABRICATED RUBBER PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110002184458","SC-EFIS","SC0000028328","STATE MASTER","7261","UNKNOWN","FUNERAL SERVICE AND CREMATORIES"
"110002184546","SC-EFIS","SC0000028226","STATE MASTER","3585","UNKNOWN","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT"
"110002184635","AIRS/AFS","4504590350","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110002184644","SC-EFIS","SC0000028151","STATE MASTER","1629","UNKNOWN","HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED"
"110002184751","NPDES","SCG730482","ICIS-NPDES NON-MAJOR","1411","PRIMARY","DIMENSION STONE"
"110002184831","SC-EFIS","SC0000027940","STATE MASTER","7218","UNKNOWN","INDUSTRIAL LAUNDERERS"
"110002184911","SC-EFIS","SC0000027965","STATE MASTER","3562","UNKNOWN","BALL AND ROLLER BEARINGS"
"110002184911","TRIS","29829SKFTM1084I","TRI REPORTER","3562","PRIMARY","BALL AND ROLLER BEARINGS"
"110002184911","SC-EFIS","SC0000027965","STATE MASTER","3714","UNKNOWN","MOTOR VEHICLE PARTS AND ACCESSORIES"
"110002184911","SC-EFIS","SC0000002321","STATE MASTER","3562","UNKNOWN","BALL AND ROLLER BEARINGS"
"110002184975","SC-EFIS","SC0000027895","STATE MASTER","2541","UNKNOWN","WOOD OFFICE AND STORE FIXTURES, PARTITIONS, SHELVING, AND LOCKERS"
"110002185180","AIRS/AFS","4504500477","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002185279","NPDES","SCR002029","ICIS-NPDES NON-MAJOR","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110002185279","NPDES","SCR002029","STORM WATER INDUSTRIAL","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110002185313","AIRS/AFS","4500700154","AIR MINOR","4613","PRIMARY","REFINED PETROLEUM PIPELINES"
"110002185563","AIRS/AFS","4504500334","AIR SYNTHETIC MINOR","4941","PRIMARY","WATER SUPPLY"
"110002185670","NPDES","SC0029475","ICIS-NPDES NON-MAJOR","6514","PRIMARY","OPERATORS OF DWELLINGS OTHER THAN APARTMENT BUILDINGS"
"110002185929","SC-EFIS","SC0000011225","STATE MASTER","3694","UNKNOWN","ELECTRICAL EQUIPMENT FOR INTERNAL COMBUSTION ENGINES"
"110002185929","SC-EFIS","SC0000011225","STATE MASTER","3629","UNKNOWN","ELECTRICAL INDUSTRIAL APPARATUS, NOT ELSEWHERE CLASSIFIED"
"110002186036","NPDES","SC0031577","ICIS-NPDES NON-MAJOR","5812","PRIMARY","EATING PLACES"
"110002186072","NPDES","SCG730006","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110002186241","NPDES","SC0000434","ICIS-NPDES NON-MAJOR","7215","PRIMARY","COIN-OPERATED LAUNDRIES AND DRYCLEANING"
"110002186287","NPDES","SC0039021","ICIS-NPDES NON-MAJOR","0182","PRIMARY","FOOD CROPS GROWN UNDER COVER"
"110002186296","NPDES","SC0033235","ICIS-NPDES NON-MAJOR","6513","PRIMARY","OPERATORS OF APARTMENT BUILDINGS"
"110002186349","NPDES","SC0021873","ICIS-NPDES NON-MAJOR","6513","PRIMARY","OPERATORS OF APARTMENT BUILDINGS"
"110002186447","NPDES","SC0002755","ICIS-NPDES NON-MAJOR","2211","PRIMARY","BROADWOVEN FABRIC MILLS, COTTON"
"110002186526","NPDES","SC0032298","ICIS-NPDES NON-MAJOR","7215","PRIMARY","COIN-OPERATED LAUNDRIES AND DRYCLEANING"
"110002186580","NPDES","SC0031500","ICIS-NPDES NON-MAJOR","8211","PRIMARY","ELEMENTARY AND SECONDARY SCHOOLS"
"110002186660","NPDES","SC0028622","ICIS-NPDES NON-MAJOR","6515","PRIMARY","OPERATORS OF RESIDENTIAL MOBILE HOME SITES"
"110002186777","NPDES","SC0047856","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002186777","NPDES","SC0047856","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002186777","NPDES","SC0047856","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002186866","NPDES","SC0026191","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002186866","NPDES","SC0026191","ICIS-NPDES NON-MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002186866","NPDES","SC0026191","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002187035","SC-EFIS","SC0000015821","STATE MASTER","4911","UNKNOWN","ELECTRIC SERVICES"
"110002187035","AIRS/AFS","4501900327","AIR SYNTHETIC MINOR","4941","PRIMARY","WATER SUPPLY"
"110002187044","NPDES","SC0022357","ICIS-NPDES NON-MAJOR","6514","PRIMARY","OPERATORS OF DWELLINGS OTHER THAN APARTMENT BUILDINGS"
"110002187400","NPDES","SC0037605","ICIS-NPDES NON-MAJOR","6515","PRIMARY","OPERATORS OF RESIDENTIAL MOBILE HOME SITES"
"110002187552","NPDES","SCG730064","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110002187696","NPDES","SC0031704","ICIS-NPDES NON-MAJOR","6515","PRIMARY","OPERATORS OF RESIDENTIAL MOBILE HOME SITES"
"110002188356","NPDES","SCG730167","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110002188560","NPDES","SC0022012","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002188560","NPDES","SC0022012","ICIS-NPDES NON-MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110002188579","NPDES","SCG730036","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110002188588","NPDES","SC0032018","ICIS-NPDES NON-MAJOR","6515","PRIMARY","OPERATORS OF RESIDENTIAL MOBILE HOME SITES"
"110002188775","NPDES","SC0026662","ICIS-NPDES NON-MAJOR","8351","PRIMARY","CHILD DAY CARE SERVICES"
"110002188800","NPDES","SC0047228","ICIS-NPDES NON-MAJOR","6514","PRIMARY","OPERATORS OF DWELLINGS OTHER THAN APARTMENT BUILDINGS"
"110002188828","NPDES","SCG730131","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110002188873","NPDES","SC0037788","ICIS-NPDES NON-MAJOR","6552","PRIMARY","LAND SUBDIVIDERS AND DEVELOPERS, EXCEPT CEMETERIES"
"110002189131","NPDES","SCR001220","STORM WATER INDUSTRIAL","4953","PRIMARY","REFUSE SYSTEMS"
"110002189131","NPDES","SCR001220","ICIS-NPDES NON-MAJOR","4953","PRIMARY","REFUSE SYSTEMS"
"110002189186","NPDES","SCR003381","ICIS-NPDES NON-MAJOR","2297","PRIMARY","NONWOVEN FABRICS"
"110002189186","SC-EFIS","SC0000013657","STATE MASTER","2297","UNKNOWN","NONWOVEN FABRICS"
"110002189186","NPDES","SCR003381","STORM WATER INDUSTRIAL","2297","PRIMARY","NONWOVEN FABRICS"
"110002189186","AIRS/AFS","4505900075","AIR MINOR","2297","PRIMARY","NONWOVEN FABRICS"
"110002189435","OSHA-OIS","317006484","OSHA ESTABLISHMENT","3531","PRIMARY","CONSTRUCTION MACHINERY AND EQUIPMENT"
"110002189435","OSHA-OIS","317496636","OSHA ESTABLISHMENT","3531","PRIMARY","CONSTRUCTION MACHINERY AND EQUIPMENT"
"110002189435","OSHA-OIS","317007326","OSHA ESTABLISHMENT","3531","PRIMARY","CONSTRUCTION MACHINERY AND EQUIPMENT"
"110002189596","AIRS/AFS","4509100098","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002189667","AIRS/AFS","4509100182","AIR MINOR","3479","PRIMARY","COATING, ENGRAVING, AND ALLIED SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002189765","AIRS/AFS","4508700034","AIR SYNTHETIC MINOR","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110002190236","AIRS/AFS","4508300421","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002190236","AIRS/AFS","4508300377","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002190236","SC-EFIS","SC0000013096","STATE MASTER","3471","UNKNOWN","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110002190600","AIRS/AFS","4508300404","AIR MINOR","3569","PRIMARY","GENERAL INDUSTRIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"110002190655","NPDES","SCR002153","STORM WATER INDUSTRIAL","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110002190655","NPDES","SCR002153","ICIS-NPDES NON-MAJOR","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110002191119","ICIS","4213","FORMAL ENFORCEMENT ACTION","4911","PRIMARY","ELECTRIC SERVICES"
"110002191119","AIRS/AFS","4507900216","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002191306","AIRS/AFS","4507900201","AIR MINOR","5047","PRIMARY","MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES"
"110002191306","SC-EFIS","SC0000012560","STATE MASTER","5047","UNKNOWN","MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES"
"110002191333","SC-EFIS","SC0000012559","STATE MASTER","3273","UNKNOWN","READY-MIXED CONCRETE"
"110002191798","SC-EFIS","SC0000182792","STATE MASTER","3471","UNKNOWN","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110002191798","AIRS/AFS","4507700078","AIR MINOR","3471","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110002192742","OSHA-OIS","313490211","OSHA ESTABLISHMENT","3272","PRIMARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110002192742","OSHA-OIS","316620681","OSHA ESTABLISHMENT","3272","PRIMARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110002192822","ICIS","600001263","ENFORCEMENT/COMPLIANCE ACTIVITY","5511","PRIMARY","MOTOR VEHICLE DEALERS (NEW AND USED)"
"110002192822","ICIS","600001263","FORMAL ENFORCEMENT ACTION","5511","PRIMARY","MOTOR VEHICLE DEALERS (NEW AND USED)"
"110002192868","NPDES","SCR002930","STORM WATER INDUSTRIAL","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110002192868","NPDES","SCR002930","ICIS-NPDES NON-MAJOR","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110002193233","AIRS/AFS","4506100032","AIR MINOR","3479","PRIMARY","COATING, ENGRAVING, AND ALLIED SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002193359","ICIS","1400014066","FORMAL ENFORCEMENT ACTION","8221","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110002193359","ICIS","1400014066","ENFORCEMENT/COMPLIANCE ACTIVITY","8221","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110002193448","AIRS/AFS","4505700035","AIR MINOR","7218","PRIMARY","INDUSTRIAL LAUNDERERS"
"110002193448","SC-EFIS","SC0000003625","STATE MASTER","7218","UNKNOWN","INDUSTRIAL LAUNDERERS"
"110002193466","NPDES","SCR00A017","ICIS-NPDES NON-MAJOR","3629","PRIMARY","ELECTRICAL INDUSTRIAL APPARATUS, NOT ELSEWHERE CLASSIFIED"
"110002193466","NPDES","SCR00A017","STORM WATER INDUSTRIAL","3629","PRIMARY","ELECTRICAL INDUSTRIAL APPARATUS, NOT ELSEWHERE CLASSIFIED"
"110002193894","NCDB","I04#200006214004  1","COMPLIANCE ACTIVITY","3399","PRIMARY","PRIMARY METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110002193894","SC-EFIS","SC0000043759","STATE MASTER","3399","UNKNOWN","PRIMARY METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110002193938","NCDB","I04#200006214004A 6","COMPLIANCE ACTIVITY","3679","PRIMARY","ELECTRONIC COMPONENTS, NOT ELSEWHERE CLASSIFIED"
"110002194580","AIRS/AFS","4504500425","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002195115","AIRS/AFS","4508300263","AIR MINOR","4581","PRIMARY","AIRPORTS, FLYING FIELDS, AND AIRPORT TERMINAL SERVICES"
"110002195286","AIRS/AFS","4505900061","AIR MINOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110002195286","NPDES","SCR001155","STORM WATER INDUSTRIAL","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110002195286","AIRS/AFS","4505900085","AIR MINOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110002195286","SC-EFIS","SC0000028580","STATE MASTER","2051","UNKNOWN","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110002195286","SC-EFIS","SC0000003423","STATE MASTER","2051","UNKNOWN","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110002195286","NPDES","SCR001155","ICIS-NPDES NON-MAJOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110002195357","ICIS","600032381","ENFORCEMENT/COMPLIANCE ACTIVITY","5511","PRIMARY","MOTOR VEHICLE DEALERS (NEW AND USED)"
"110002195357","ICIS","600032381","FORMAL ENFORCEMENT ACTION","5511","PRIMARY","MOTOR VEHICLE DEALERS (NEW AND USED)"
"110002195552","OSHA-OIS","317493575","OSHA ESTABLISHMENT","3542","PRIMARY","MACHINE TOOLS, METAL FORMING TYPES"
"110002195552","OSHA-OIS","317011500","OSHA ESTABLISHMENT","3542","PRIMARY","MACHINE TOOLS, METAL FORMING TYPES"
"110002196230","AIRS/AFS","4503700034","AIR SYNTHETIC MINOR","3569","PRIMARY","GENERAL INDUSTRIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"110002196230","SC-EFIS","SC0000010374","STATE MASTER","3569","UNKNOWN","GENERAL INDUSTRIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"110002196604","ICIS","600004939","FORMAL ENFORCEMENT ACTION","9199","PRIMARY","GENERAL GOVERNMENT, NOT ELSEWHERE CLASSIFIED"
"110002197015","OSHA-OIS","341805471","OSHA ESTABLISHMENT","3471","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110002197015","OSHA-OIS","317493997","OSHA ESTABLISHMENT","3398","PRIMARY","METAL HEAT TREATING"
"110002197015","OSHA-OIS","317493898","OSHA ESTABLISHMENT","3398","PRIMARY","METAL HEAT TREATING"
"110002197051","NPDES","SCR000873","STORM WATER INDUSTRIAL","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110002197051","NPDES","SCR000873","ICIS-NPDES NON-MAJOR","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110002197186","AIRS/AFS","4501900339","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002197765","SC-EFIS","SC0000093761","STATE MASTER","2992","UNKNOWN","LUBRICATING OILS AND GREASES"
"110002197765","SC-EFIS","SC0000093761","STATE MASTER","2999","UNKNOWN","PRODUCTS OF PETROLEUM AND COAL, NOT ELSEWHERE CLASSIFIED"
"110002197998","OSHA-OIS","317891356","OSHA ESTABLISHMENT","3732","PRIMARY","BOAT BUILDING AND REPAIRING"
"110002198345","AIRS/AFS","4501300063","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002198363","AIRS/AFS","4501300006","AIR MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110002198363","SC-EFIS","SC0000001586","STATE MASTER","4911","UNKNOWN","ELECTRIC SERVICES"
"110002198595","NPDES","SCR003347","ICIS-NPDES NON-MAJOR","2221","PRIMARY","BROADWOVEN FABRIC MILLS, MANMADE FIBER AND SILK"
"110002198595","NPDES","SCR003347","STORM WATER INDUSTRIAL","2221","PRIMARY","BROADWOVEN FABRIC MILLS, MANMADE FIBER AND SILK"
"110002198620","NPDES","SCR002164","STORM WATER INDUSTRIAL","2491","PRIMARY","WOOD PRESERVING"
"110002198620","NPDES","SCR002164","ICIS-NPDES NON-MAJOR","2491","PRIMARY","WOOD PRESERVING"
"110002198791","AIRS/AFS","4500700155","AIR MINOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110002198826","AIRS/AFS","4500700187","AIR MINOR","2231","PRIMARY","BROADWOVEN FABRIC MILLS, WOOL (INCLUDING DYEING AND FINISHING)"
"110002198933","SC-EFIS","SC0000001522","STATE MASTER","3566","UNKNOWN","SPEED CHANGERS, INDUSTRIAL HIGH-SPEED DRIVES, AND GEARS"
"110002199166","SC-EFIS","SC0000003922","STATE MASTER","2821","UNKNOWN","PLASTICS MATERIALS, SYNTHETIC RESINS, AND NONVULCANIZABLE ELASTOMERS"
"110002199166","SC-EFIS","SC0000003922","STATE MASTER","2869","UNKNOWN","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110002199870","SC-EFIS","SC0000008559","STATE MASTER","3273","UNKNOWN","READY-MIXED CONCRETE"
"110002200118","NPDES","SC0027111","ICIS-NPDES NON-MAJOR","6515","PRIMARY","OPERATORS OF RESIDENTIAL MOBILE HOME SITES"
"110002201411","AIRS/AFS","4507900041","AIR MINOR","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110002202036","NPDES","SCG730618","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110002202125","NPDES","SC0033685","ICIS-NPDES NON-MAJOR","6515","PRIMARY","OPERATORS OF RESIDENTIAL MOBILE HOME SITES"
"110002229963","TRIS","29730SNXNC2687E","TRI REPORTER","2813","PRIMARY","INDUSTRIAL GASES"
"110002230112","AIRS/AFS","4507900209","AIR SYNTHETIC MINOR","3087","PRIMARY","CUSTOM COMPOUNDING OF PURCHASED PLASTICS RESINS"
"110002230112","SC-EFIS","SC0000003848","STATE MASTER","3281","UNKNOWN","CUT STONE AND STONE PRODUCTS"
"110002230112","SC-EFIS","SC0000003848","STATE MASTER","3087","UNKNOWN","CUSTOM COMPOUNDING OF PURCHASED PLASTICS RESINS"
"110002230112","OSHA-OIS","317892784","OSHA ESTABLISHMENT","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110002230283","AIRS/AFS","4504100121","AIR MINOR","8999","PRIMARY","SERVICES, NOT ELSEWHERE CLASSIFIED"
"110002230283","NPDES","SCR002590","STORM WATER INDUSTRIAL","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110002230283","NPDES","SCR002590","ICIS-NPDES NON-MAJOR","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110002230381","NPDES","SCR002383","ICIS-NPDES NON-MAJOR","3444","PRIMARY","SHEET METALWORK"
"110002230381","NPDES","SCR002383","STORM WATER INDUSTRIAL","3444","PRIMARY","SHEET METALWORK"
"110002230416","TRIS","29479RLBLL315RA","TRI REPORTER","3661","PRIMARY","TELEPHONE AND TELEGRAPH APPARATUS"
"110002230461","SC-EFIS","SC0000003645","STATE MASTER","2951","UNKNOWN","ASPHALT PAVING MIXTURES AND BLOCKS"
"110002230498","AIRS/AFS","4507500074","AIR MINOR","3669","PRIMARY","COMMUNICATIONS EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"110002230498","TRIS","29116LLDSGHWY60","TRI REPORTER","3699","PRIMARY","ELECTRICAL MACHINERY, EQUIPMENT, AND SUPPLIES, NOT ELSEWHERE CLASSIFIED"
